# h/a,X_tt,Y_tt
7.71800000,1.16915331,1.07829731
7.71900000,1.16912807,1.07828646
7.72000000,1.16910273,1.07827560
7.72100000,1.16907759,1.07826474
7.72200000,1.16905244,1.07825388
7.72300000,1.16902720,1.07824310
7.72400000,1.16900196,1.07823216
7.72500000,1.16897682,1.07822139
7.72600000,1.16895159,1.07821053
7.72700000,1.16892645,1.07819967
7.72800000,1.16890121,1.07818890
7.72900000,1.16887608,1.07817804
7.73000000,1.16885094,1.07816719
7.73100000,1.16882581,1.07815641
7.73200000,1.16880058,1.07814556
7.73300000,1.16877554,1.07813478
7.73400000,1.16875041,1.07812393
7.73500000,1.16872518,1.07811315
7.73600000,1.16870015,1.07810238
7.73700000,1.16867502,1.07809152
7.73800000,1.16864999,1.07808075
7.73900000,1.16862487,1.07806990
7.74000000,1.16859974,1.07805920
7.74100000,1.16857471,1.07804835
7.74200000,1.16854959,1.07803758
7.74300000,1.16852456,1.07802681
7.74400000,1.16849944,1.07801595
7.74500000,1.16847452,1.07800526
7.74600000,1.16844940,1.07799441
7.74700000,1.16842438,1.07798372
7.74800000,1.16839936,1.07797287
7.74900000,1.16837443,1.07796218
7.75000000,1.16834932,1.07795133
7.75100000,1.16832440,1.07794064
7.75200000,1.16829938,1.07792987
7.75300000,1.16827437,1.07791910
7.75400000,1.16824945,1.07790833
7.75500000,1.16822443,1.07789756
7.75600000,1.16819952,1.07788687
7.75700000,1.16817451,1.07787602
7.75800000,1.16814959,1.07786533
7.75900000,1.16812468,1.07785456
7.76000000,1.16809958,1.07784388
7.76100000,1.16807476,1.07783311
7.76200000,1.16804985,1.07782242
7.76300000,1.16802494,1.07781165
7.76400000,1.16800004,1.07780097
7.76500000,1.16797513,1.07779028
7.76600000,1.16795023,1.07777952
7.76700000,1.16792532,1.07776883
7.76800000,1.16790051,1.07775806
7.76900000,1.16787561,1.07774738
7.77000000,1.16785071,1.07773669
7.77100000,1.16782591,1.07772601
7.77200000,1.16780110,1.07771524
7.77300000,1.16777621,1.07770464
7.77400000,1.16775131,1.07769388
7.77500000,1.16772651,1.07768319
7.77600000,1.16770171,1.07767251
7.77700000,1.16767691,1.07766183
7.77800000,1.16765221,1.07765114
7.77900000,1.16762732,1.07764046
7.78000000,1.16760252,1.07762978
7.78100000,1.16757773,1.07761909
7.78200000,1.16755303,1.07760849
7.78300000,1.16752824,1.07759781
7.78400000,1.16750345,1.07758705
7.78500000,1.16747866,1.07757645
7.78600000,1.16745387,1.07756577
7.78700000,1.16742918,1.07755509
7.78800000,1.16740449,1.07754449
7.78900000,1.16737971,1.07753389
7.79000000,1.16735502,1.07752321
7.79100000,1.16733033,1.07751253
7.79200000,1.16730564,1.07750193
7.79300000,1.16728086,1.07749125
7.79400000,1.16725627,1.07748065
7.79500000,1.16723149,1.07746997
7.79600000,1.16720691,1.07745937
7.79700000,1.16718223,1.07744878
7.79800000,1.16715764,1.07743810
7.79900000,1.16713296,1.07742750
7.80000000,1.16710828,1.07741682
7.80100000,1.16708370,1.07740623
7.80200000,1.16705903,1.07739571
7.80300000,1.16703435,1.07738503
7.80400000,1.16700977,1.07737444
7.80500000,1.16698520,1.07736384
7.80600000,1.16696062,1.07735316
7.80700000,1.16693604,1.07734265
7.80800000,1.16691137,1.07733206
7.80900000,1.16688680,1.07732146
7.81000000,1.16686233,1.07731087
7.81100000,1.16683775,1.07730027
7.81200000,1.16681309,1.07728968
7.81300000,1.16678861,1.07727908
7.81400000,1.16676405,1.07726849
7.81500000,1.16673958,1.07725798
7.81600000,1.16671501,1.07724738
7.81700000,1.16669044,1.07723687
7.81800000,1.16666598,1.07722628
7.81900000,1.16664141,1.07721568
7.82000000,1.16661695,1.07720517
7.82100000,1.16659248,1.07719458
7.82200000,1.16656792,1.07718399
7.82300000,1.16654346,1.07717348
7.82400000,1.16651900,1.07716289
7.82500000,1.16649463,1.07715238
7.82600000,1.16647017,1.07714178
7.82700000,1.16644562,1.07713128
7.82800000,1.16642125,1.07712077
7.82900000,1.16639680,1.07711026
7.83000000,1.16637234,1.07709967
7.83100000,1.16634789,1.07708916
7.83200000,1.16632353,1.07707865
7.83300000,1.16629908,1.07706814
7.83400000,1.16627472,1.07705763
7.83500000,1.16625027,1.07704712
7.83600000,1.16622591,1.07703662
7.83700000,1.16620156,1.07702603
7.83800000,1.16617721,1.07701552
7.83900000,1.16615276,1.07700501
7.84000000,1.16612851,1.07699450
7.84100000,1.16610416,1.07698400
7.84200000,1.16607981,1.07697349
7.84300000,1.16605546,1.07696298
7.84400000,1.16603112,1.07695256
7.84500000,1.16600687,1.07694205
7.84600000,1.16598243,1.07693155
7.84700000,1.16595808,1.07692112
7.84800000,1.16593393,1.07691062
7.84900000,1.16590959,1.07690011
7.85000000,1.16588525,1.07688969
7.85100000,1.16586101,1.07687918
7.85200000,1.16583676,1.07686876
7.85300000,1.16581243,1.07685826
7.85400000,1.16578819,1.07684775
7.85500000,1.16576404,1.07683733
7.85600000,1.16573971,1.07682683
7.85700000,1.16571547,1.07681640
7.85800000,1.16569123,1.07680598
7.85900000,1.16566709,1.07679556
7.86000000,1.16564286,1.07678506
7.86100000,1.16561863,1.07677455
7.86200000,1.16559439,1.07676413
7.86300000,1.16557016,1.07675371
7.86400000,1.16554603,1.07674337
7.86500000,1.16552189,1.07673295
7.86600000,1.16549776,1.07672245
7.86700000,1.16547353,1.07671203
7.86800000,1.16544931,1.07670161
7.86900000,1.16542518,1.07669119
7.87000000,1.16540105,1.07668077
7.87100000,1.16537692,1.07667035
7.87200000,1.16535279,1.07665993
7.87300000,1.16532867,1.07664951
7.87400000,1.16530454,1.07663918
7.87500000,1.16528042,1.07662876
7.87600000,1.16525629,1.07661834
7.87700000,1.16523227,1.07660792
7.87800000,1.16520815,1.07659758
7.87900000,1.16518403,1.07658717
7.88000000,1.16516000,1.07657675
7.88100000,1.16513588,1.07656633
7.88200000,1.16511177,1.07655600
7.88300000,1.16508775,1.07654558
7.88400000,1.16506373,1.07653524
7.88500000,1.16503971,1.07652483
7.88600000,1.16501569,1.07651449
7.88700000,1.16499167,1.07650408
7.88800000,1.16496766,1.07649374
7.88900000,1.16494374,1.07648341
7.89000000,1.16491963,1.07647299
7.89100000,1.16489561,1.07646266
7.89200000,1.16487160,1.07645232
7.89300000,1.16484759,1.07644191
7.89400000,1.16482368,1.07643158
7.89500000,1.16479976,1.07642124
7.89600000,1.16477576,1.07641091
7.89700000,1.16475175,1.07640058
7.89800000,1.16472784,1.07639024
7.89900000,1.16470393,1.07637983
7.90000000,1.16468002,1.07636958
7.90100000,1.16465592,1.07635917
7.90200000,1.16463201,1.07634892
7.90300000,1.16460820,1.07633858
7.90400000,1.16458430,1.07632825
7.90500000,1.16456039,1.07631792
7.90600000,1.16453649,1.07630759
7.90700000,1.16451259,1.07629726
7.90800000,1.16448869,1.07628701
7.90900000,1.16446488,1.07627668
7.91000000,1.16444099,1.07626643
7.91100000,1.16441709,1.07625602
7.91200000,1.16439329,1.07624577
7.91300000,1.16436939,1.07623544
7.91400000,1.16434559,1.07622519
7.91500000,1.16432179,1.07621486
7.91600000,1.16429790,1.07620462
7.91700000,1.16427410,1.07619429
7.91800000,1.16425021,1.07618404
7.91900000,1.16422641,1.07617379
7.92000000,1.16420262,1.07616347
7.92100000,1.16417892,1.07615322
7.92200000,1.16415504,1.07614289
7.92300000,1.16413134,1.07613264
7.92400000,1.16410755,1.07612240
7.92500000,1.16408376,1.07611215
7.92600000,1.16405997,1.07610183
7.92700000,1.16403628,1.07609158
7.92800000,1.16401249,1.07608133
7.92900000,1.16398890,1.07607109
7.93000000,1.16396502,1.07606084
7.93100000,1.16394133,1.07605052
7.93200000,1.16391764,1.07604036
7.93300000,1.16389386,1.07603011
7.93400000,1.16387027,1.07601987
7.93500000,1.16384649,1.07600962
7.93600000,1.16382281,1.07599938
7.93700000,1.16379913,1.07598914
7.93800000,1.16377545,1.07597889
7.93900000,1.16375177,1.07596873
7.94000000,1.16372818,1.07595849
7.94100000,1.16370450,1.07594824
7.94200000,1.16368083,1.07593808
7.94300000,1.16365724,1.07592784
7.94400000,1.16363357,1.07591768
7.94500000,1.16360989,1.07590744
7.94600000,1.16358631,1.07589720
7.94700000,1.16356274,1.07588704
7.94800000,1.16353907,1.07587679
7.94900000,1.16351549,1.07586655
7.95000000,1.16349191,1.07585639
7.95100000,1.16346834,1.07584623
7.95200000,1.16344467,1.07583599
7.95300000,1.16342110,1.07582583
7.95400000,1.16339753,1.07581567
7.95500000,1.16337396,1.07580543
7.95600000,1.16335039,1.07579528
7.95700000,1.16332692,1.07578512
7.95800000,1.16330335,1.07577488
7.95900000,1.16327988,1.07576480
7.96000000,1.16325631,1.07575464
7.96100000,1.16323284,1.07574440
7.96200000,1.16320928,1.07573425
7.96300000,1.16318572,1.07572417
7.96400000,1.16316225,1.07571393
7.96500000,1.16313879,1.07570378
7.96600000,1.16311532,1.07569362
7.96700000,1.16309176,1.07568354
7.96800000,1.16306830,1.07567339
7.96900000,1.16304484,1.07566323
7.97000000,1.16302138,1.07565308
7.97100000,1.16299792,1.07564292
7.97200000,1.16297446,1.07563285
7.97300000,1.16295110,1.07562269
7.97400000,1.16292764,1.07561253
7.97500000,1.16290418,1.07560238
7.97600000,1.16288082,1.07559231
7.97700000,1.16285737,1.07558215
7.97800000,1.16283401,1.07557208
7.97900000,1.16281056,1.07556192
7.98000000,1.16278711,1.07555177
7.98100000,1.16276375,1.07554170
7.98200000,1.16274040,1.07553163
7.98300000,1.16271704,1.07552147
7.98400000,1.16269369,1.07551140
7.98500000,1.16267034,1.07550125
7.98600000,1.16264699,1.07549118
7.98700000,1.16262354,1.07548102
7.98800000,1.16260029,1.07547103
7.98900000,1.16257694,1.07546096
7.99000000,1.16255369,1.07545081
7.99100000,1.16253025,1.07544074
7.99200000,1.16250700,1.07543067
7.99300000,1.16248365,1.07542052
7.99400000,1.16246041,1.07541045
7.99500000,1.16243706,1.07540038
7.99600000,1.16241382,1.07539031
7.99700000,1.16239048,1.07538024
7.99800000,1.16236723,1.07537025
7.99900000,1.16234399,1.07536018
8.00000000,1.16232075,1.07535011
8.00100000,1.16229741,1.07534004
8.00200000,1.16227417,1.07532997
8.00300000,1.16225102,1.07531990
8.00400000,1.16222769,1.07530984
8.00500000,1.16220455,1.07529985
8.00600000,1.16218131,1.07528978
8.00700000,1.16215807,1.07527971
8.00800000,1.16213493,1.07526973
8.00900000,1.16211170,1.07525966
8.01000000,1.16208846,1.07524959
8.01100000,1.16206533,1.07523961
8.01200000,1.16204219,1.07522954
8.01300000,1.16201896,1.07521956
8.01400000,1.16199582,1.07520949
8.01500000,1.16197260,1.07519950
8.01600000,1.16194946,1.07518952
8.01700000,1.16192633,1.07517945
8.01800000,1.16190320,1.07516947
8.01900000,1.16188007,1.07515948
8.02000000,1.16185694,1.07514942
8.02100000,1.16183372,1.07513944
8.02200000,1.16181078,1.07512945
8.02300000,1.16178756,1.07511947
8.02400000,1.16176453,1.07510948
8.02500000,1.16174140,1.07509942
8.02600000,1.16171828,1.07508944
8.02700000,1.16169525,1.07507945
8.02800000,1.16167213,1.07506947
8.02900000,1.16164900,1.07505949
8.03000000,1.16162607,1.07504951
8.03100000,1.16160295,1.07503953
8.03200000,1.16157984,1.07502954
8.03300000,1.16155691,1.07501964
8.03400000,1.16153379,1.07500966
8.03500000,1.16151077,1.07499968
8.03600000,1.16148775,1.07498962
8.03700000,1.16146473,1.07497972
8.03800000,1.16144171,1.07496974
8.03900000,1.16141870,1.07495984
8.04000000,1.16139577,1.07494986
8.04100000,1.16137276,1.07493996
8.04200000,1.16134974,1.07492998
8.04300000,1.16132673,1.07492000
8.04400000,1.16130381,1.07491010
8.04500000,1.16128090,1.07490012
8.04600000,1.16125798,1.07489022
8.04700000,1.16123497,1.07488032
8.04800000,1.16121196,1.07487026
8.04900000,1.16118905,1.07486037
8.05000000,1.16116613,1.07485047
8.05100000,1.16114322,1.07484057
8.05200000,1.16112031,1.07483068
8.05300000,1.16109740,1.07482070
8.05400000,1.16107449,1.07481080
8.05500000,1.16105159,1.07480090
8.05600000,1.16102868,1.07479101
8.05700000,1.16100577,1.07478103
8.05800000,1.16098287,1.07477114
8.05900000,1.16095996,1.07476124
8.06000000,1.16093715,1.07475134
8.06100000,1.16091425,1.07474137
8.06200000,1.16089135,1.07473147
8.06300000,1.16086854,1.07472166
8.06400000,1.16084574,1.07471176
8.06500000,1.16082293,1.07470187
8.06600000,1.16080013,1.07469197
8.06700000,1.16077723,1.07468208
8.06800000,1.16075443,1.07467219
8.06900000,1.16073163,1.07466229
8.07000000,1.16070883,1.07465248
8.07100000,1.16068603,1.07464259
8.07200000,1.16066333,1.07463269
8.07300000,1.16064053,1.07462288
8.07400000,1.16061773,1.07461299
8.07500000,1.16059494,1.07460309
8.07600000,1.16057214,1.07459328
8.07700000,1.16054935,1.07458339
8.07800000,1.16052665,1.07457358
8.07900000,1.16050386,1.07456369
8.08000000,1.16048126,1.07455379
8.08100000,1.16045847,1.07454398
8.08200000,1.16043568,1.07453417
8.08300000,1.16041299,1.07452428
8.08400000,1.16039029,1.07451447
8.08500000,1.16036760,1.07450458
8.08600000,1.16034481,1.07449477
8.08700000,1.16032212,1.07448496
8.08800000,1.16029953,1.07447515
8.08900000,1.16027684,1.07446534
8.09000000,1.16025406,1.07445545
8.09100000,1.16023147,1.07444564
8.09200000,1.16020888,1.07443592
8.09300000,1.16018610,1.07442603
8.09400000,1.16016351,1.07441622
8.09500000,1.16014082,1.07440641
8.09600000,1.16011824,1.07439660
8.09700000,1.16009556,1.07438679
8.09800000,1.16007297,1.07437699
8.09900000,1.16005029,1.07436718
8.10000000,1.16002771,1.07435737
8.10100000,1.16000512,1.07434757
8.10200000,1.15998245,1.07433784
8.10300000,1.15995996,1.07432803
8.10400000,1.15993738,1.07431823
8.10500000,1.15991480,1.07430842
8.10600000,1.15989222,1.07429869
8.10700000,1.15986964,1.07428889
8.10800000,1.15984706,1.07427908
8.10900000,1.15982449,1.07426928
8.11000000,1.15980201,1.07425955
8.11100000,1.15977943,1.07424975
8.11200000,1.15975695,1.07424002
8.11300000,1.15973438,1.07423022
8.11400000,1.15971190,1.07422049
8.11500000,1.15968933,1.07421069
8.11600000,1.15966676,1.07420097
8.11700000,1.15964429,1.07419124
8.11800000,1.15962181,1.07418152
8.11900000,1.15959934,1.07417172
8.12000000,1.15957687,1.07416191
8.12100000,1.15955440,1.07415227
8.12200000,1.15953193,1.07414247
8.12300000,1.15950936,1.07413275
8.12400000,1.15948699,1.07412302
8.12500000,1.15946452,1.07411330
8.12600000,1.15944205,1.07410358
8.12700000,1.15941968,1.07409378
8.12800000,1.15939712,1.07408414
8.12900000,1.15937475,1.07407442
8.13000000,1.15935238,1.07406461
8.13100000,1.15932992,1.07405497
8.13200000,1.15930755,1.07404525
8.13300000,1.15928519,1.07403545
8.13400000,1.15926273,1.07402581
8.13500000,1.15924027,1.07401609
8.13600000,1.15921790,1.07400637
8.13700000,1.15919563,1.07399665
8.13800000,1.15917327,1.07398693
8.13900000,1.15915082,1.07397730
8.14000000,1.15912846,1.07396758
8.14100000,1.15910610,1.07395786
8.14200000,1.15908383,1.07394814
8.14300000,1.15906147,1.07393850
8.14400000,1.15903912,1.07392878
8.14500000,1.15901676,1.07391915
8.14600000,1.15899440,1.07390951
8.14700000,1.15897214,1.07389979
8.14800000,1.15894979,1.07389007
8.14900000,1.15892753,1.07388044
8.15000000,1.15890527,1.07387080
8.15100000,1.15888292,1.07386108
8.15200000,1.15886067,1.07385137
8.15300000,1.15883841,1.07384173
8.15400000,1.15881606,1.07383217
8.15500000,1.15879381,1.07382246
8.15600000,1.15877156,1.07381274
8.15700000,1.15874931,1.07380311
8.15800000,1.15872706,1.07379355
8.15900000,1.15870481,1.07378384
8.16000000,1.15868256,1.07377420
8.16100000,1.15866031,1.07376449
8.16200000,1.15863816,1.07375493
8.16300000,1.15861591,1.07374530
8.16400000,1.15859376,1.07373567
8.16500000,1.15857151,1.07372603
8.16600000,1.15854927,1.07371640
8.16700000,1.15852712,1.07370676
8.16800000,1.15850497,1.07369713
8.16900000,1.15848283,1.07368750
8.17000000,1.15846059,1.07367786
8.17100000,1.15843844,1.07366823
8.17200000,1.15841630,1.07365860
8.17300000,1.15839406,1.07364905
8.17400000,1.15837201,1.07363950
8.17500000,1.15834977,1.07362986
8.17600000,1.15832773,1.07362023
8.17700000,1.15830559,1.07361060
8.17800000,1.15828345,1.07360097
8.17900000,1.15826131,1.07359142
8.18000000,1.15823917,1.07358179
8.18100000,1.15821713,1.07357224
8.18200000,1.15819499,1.07356269
8.18300000,1.15817295,1.07355306
8.18400000,1.15815082,1.07354351
8.18500000,1.15812868,1.07353388
8.18600000,1.15810674,1.07352433
8.18700000,1.15808461,1.07351470
8.18800000,1.15806248,1.07350515
8.18900000,1.15804053,1.07349560
8.19000000,1.15801850,1.07348597
8.19100000,1.15799637,1.07347642
8.19200000,1.15797434,1.07346687
8.19300000,1.15795230,1.07345733
8.19400000,1.15793027,1.07344770
8.19500000,1.15790833,1.07343815
8.19600000,1.15788630,1.07342868
8.19700000,1.15786418,1.07341913
8.19800000,1.15784225,1.07340959
8.19900000,1.15782031,1.07340004
8.20000000,1.15779819,1.07339049
8.20100000,1.15777635,1.07338095
8.20200000,1.15775424,1.07337140
8.20300000,1.15773231,1.07336185
8.20400000,1.15771038,1.07335231
8.20500000,1.15768845,1.07334276
8.20600000,1.15766643,1.07333322
8.20700000,1.15764450,1.07332367
8.20800000,1.15762257,1.07331420
8.20900000,1.15760065,1.07330466
8.21000000,1.15757872,1.07329511
8.21100000,1.15755680,1.07328557
8.21200000,1.15753497,1.07327611
8.21300000,1.15751296,1.07326656
8.21400000,1.15749103,1.07325702
8.21500000,1.15746911,1.07324755
8.21600000,1.15744720,1.07323809
8.21700000,1.15742537,1.07322855
8.21800000,1.15740345,1.07321908
8.21900000,1.15738163,1.07320954
8.22000000,1.15735971,1.07320008
8.22100000,1.15733789,1.07319061
8.22200000,1.15731607,1.07318107
8.22300000,1.15729416,1.07317153
8.22400000,1.15727243,1.07316207
8.22500000,1.15725052,1.07315260
8.22600000,1.15722861,1.07314314
8.22700000,1.15720689,1.07313368
8.22800000,1.15718507,1.07312422
8.22900000,1.15716317,1.07311468
8.23000000,1.15714145,1.07310530
8.23100000,1.15711963,1.07309576
8.23200000,1.15709773,1.07308629
8.23300000,1.15707601,1.07307683
8.23400000,1.15705429,1.07306737
8.23500000,1.15703248,1.07305791
8.23600000,1.15701067,1.07304845
8.23700000,1.15698896,1.07303899
8.23800000,1.15696725,1.07302953
8.23900000,1.15694535,1.07302008
8.24000000,1.15692364,1.07301070
8.24100000,1.15690192,1.07300124
8.24200000,1.15688021,1.07299178
8.24300000,1.15685851,1.07298232
8.24400000,1.15683670,1.07297286
8.24500000,1.15681500,1.07296348
8.24600000,1.15679329,1.07295403
8.24700000,1.15677158,1.07294457
8.24800000,1.15674988,1.07293511
8.24900000,1.15672827,1.07292573
8.25000000,1.15670656,1.07291636
8.25100000,1.15668486,1.07290690
8.25200000,1.15666316,1.07289744
8.25300000,1.15664146,1.07288806
8.25400000,1.15661985,1.07287869
8.25500000,1.15659815,1.07286923
8.25600000,1.15657655,1.07285986
8.25700000,1.15655485,1.07285040
8.25800000,1.15653315,1.07284102
8.25900000,1.15651155,1.07283157
8.26000000,1.15648995,1.07282219
8.26100000,1.15646835,1.07281282
8.26200000,1.15644675,1.07280344
8.26300000,1.15642515,1.07279407
8.26400000,1.15640355,1.07278469
8.26500000,1.15638186,1.07277532
8.26600000,1.15636027,1.07276586
8.26700000,1.15633867,1.07275649
8.26800000,1.15631717,1.07274712
8.26900000,1.15629558,1.07273774
8.27000000,1.15627398,1.07272837
8.27100000,1.15625248,1.07271900
8.27200000,1.15623099,1.07270962
8.27300000,1.15620939,1.07270025
8.27400000,1.15618780,1.07269088
8.27500000,1.15616622,1.07268150
8.27600000,1.15614472,1.07267221
8.27700000,1.15612323,1.07266276
8.27800000,1.15610173,1.07265347
8.27900000,1.15608024,1.07264410
8.28000000,1.15605866,1.07263472
8.28100000,1.15603717,1.07262543
8.28200000,1.15601568,1.07261606
8.28300000,1.15599419,1.07260669
8.28400000,1.15597270,1.07259740
8.28500000,1.15595121,1.07258803
8.28600000,1.15592972,1.07257874
8.28700000,1.15590833,1.07256937
8.28800000,1.15588685,1.07256008
8.28900000,1.15586527,1.07255071
8.29000000,1.15584388,1.07254134
8.29100000,1.15582249,1.07253213
8.29200000,1.15580101,1.07252276
8.29300000,1.15577953,1.07251347
8.29400000,1.15575814,1.07250410
8.29500000,1.15573676,1.07249481
8.29600000,1.15571528,1.07248544
8.29700000,1.15569389,1.07247615
8.29800000,1.15567251,1.07246687
8.29900000,1.15565113,1.07245758
8.30000000,1.15562975,1.07244821
8.30100000,1.15560827,1.07243892
8.30200000,1.15558699,1.07242963
8.30300000,1.15556561,1.07242035
8.30400000,1.15554413,1.07241106
8.30500000,1.15552285,1.07240177
8.30600000,1.15550147,1.07239248
8.30700000,1.15548010,1.07238320
8.30800000,1.15545882,1.07237391
8.30900000,1.15543744,1.07236463
8.31000000,1.15541607,1.07235534
8.31100000,1.15539479,1.07234613
8.31200000,1.15537342,1.07233677
8.31300000,1.15535214,1.07232756
8.31400000,1.15533086,1.07231828
8.31500000,1.15530949,1.07230907
8.31600000,1.15528822,1.07229971
8.31700000,1.15526694,1.07229042
8.31800000,1.15524567,1.07228122
8.31900000,1.15522439,1.07227193
8.32000000,1.15520303,1.07226273
8.32100000,1.15518185,1.07225344
8.32200000,1.15516049,1.07224424
8.32300000,1.15513931,1.07223496
8.32400000,1.15511804,1.07222567
8.32500000,1.15509677,1.07221647
8.32600000,1.15507560,1.07220718
8.32700000,1.15505433,1.07219798
8.32800000,1.15503307,1.07218878
8.32900000,1.15501180,1.07217950
8.33000000,1.15499063,1.07217029
8.33100000,1.15496946,1.07216101
8.33200000,1.15494820,1.07215181
8.33300000,1.15492703,1.07214261
8.33400000,1.15490577,1.07213341
8.33500000,1.15488470,1.07212412
8.33600000,1.15486344,1.07211492
8.33700000,1.15484227,1.07210572
8.33800000,1.15482111,1.07209644
8.33900000,1.15479994,1.07208732
8.34000000,1.15477878,1.07207812
8.34100000,1.15475762,1.07206884
8.34200000,1.15473646,1.07205972
8.34300000,1.15471530,1.07205052
8.34400000,1.15469414,1.07204124
8.34500000,1.15467307,1.07203212
8.34600000,1.15465191,1.07202292
8.34700000,1.15463085,1.07201372
8.34800000,1.15460979,1.07200452
8.34900000,1.15458863,1.07199540
8.35000000,1.15456747,1.07198612
8.35100000,1.15454641,1.07197692
8.35200000,1.15452526,1.07196772
8.35300000,1.15450420,1.07195860
8.35400000,1.15448314,1.07194940
8.35500000,1.15446208,1.07194021
8.35600000,1.15444103,1.07193109
8.35700000,1.15441997,1.07192197
8.35800000,1.15439892,1.07191277
8.35900000,1.15437777,1.07190358
8.36000000,1.15435681,1.07189438
8.36100000,1.15433575,1.07188526
8.36200000,1.15431470,1.07187606
8.36300000,1.15429365,1.07186695
8.36400000,1.15427260,1.07185775
8.36500000,1.15425164,1.07184863
8.36600000,1.15423059,1.07183952
8.36700000,1.15420964,1.07183040
8.36800000,1.15418859,1.07182121
8.36900000,1.15416764,1.07181209
8.37000000,1.15414669,1.07180289
8.37100000,1.15412564,1.07179378
8.37200000,1.15410469,1.07178466
8.37300000,1.15408374,1.07177555
8.37400000,1.15406279,1.07176643
8.37500000,1.15404175,1.07175724
8.37600000,1.15402080,1.07174813
8.37700000,1.15399985,1.07173901
8.37800000,1.15397890,1.07172998
8.37900000,1.15395796,1.07172078
8.38000000,1.15393701,1.07171167
8.38100000,1.15391616,1.07170256
8.38200000,1.15389522,1.07169344
8.38300000,1.15387428,1.07168433
8.38400000,1.15385343,1.07167522
8.38500000,1.15383239,1.07166610
8.38600000,1.15381155,1.07165707
8.38700000,1.15379070,1.07164796
8.38800000,1.15376985,1.07163884
8.38900000,1.15374892,1.07162973
8.39000000,1.15372807,1.07162070
8.39100000,1.15370714,1.07161159
8.39200000,1.15368629,1.07160248
8.39300000,1.15366545,1.07159337
8.39400000,1.15364461,1.07158433
8.39500000,1.15362368,1.07157522
8.39600000,1.15360293,1.07156611
8.39700000,1.15358209,1.07155708
8.39800000,1.15356125,1.07154797
8.39900000,1.15354042,1.07153894
8.40000000,1.15351967,1.07152983
8.40100000,1.15349874,1.07152080
8.40200000,1.15347800,1.07151169
8.40300000,1.15345717,1.07150266
8.40400000,1.15343634,1.07149363
8.40500000,1.15341560,1.07148452
8.40600000,1.15339476,1.07147549
8.40700000,1.15337403,1.07146646
8.40800000,1.15335329,1.07145735
8.40900000,1.15333246,1.07144832
8.41000000,1.15331172,1.07143929
8.41100000,1.15329099,1.07143027
8.41200000,1.15327016,1.07142116
8.41300000,1.15324952,1.07141213
8.41400000,1.15322870,1.07140310
8.41500000,1.15320806,1.07139407
8.41600000,1.15318723,1.07138505
8.41700000,1.15316660,1.07137602
8.41800000,1.15314577,1.07136699
8.41900000,1.15312514,1.07135796
8.42000000,1.15310432,1.07134894
8.42100000,1.15308378,1.07133999
8.42200000,1.15306296,1.07133096
8.42300000,1.15304232,1.07132194
8.42400000,1.15302160,1.07131291
8.42500000,1.15300097,1.07130388
8.42600000,1.15298024,1.07129494
8.42700000,1.15295961,1.07128583
8.42800000,1.15293889,1.07127681
8.42900000,1.15291826,1.07126786
8.43000000,1.15289764,1.07125884
8.43100000,1.15287692,1.07124989
8.43200000,1.15285638,1.07124087
8.43300000,1.15283576,1.07123192
8.43400000,1.15281504,1.07122290
8.43500000,1.15279442,1.07121395
8.43600000,1.15277379,1.07120485
8.43700000,1.15275317,1.07119590
8.43800000,1.15273264,1.07118688
8.43900000,1.15271202,1.07117794
8.44000000,1.15269140,1.07116899
8.44100000,1.15267088,1.07116005
8.44200000,1.15265026,1.07115103
8.44300000,1.15262964,1.07114200
8.44400000,1.15260912,1.07113306
8.44500000,1.15258850,1.07112412
8.44600000,1.15256789,1.07111517
8.44700000,1.15254736,1.07110623
8.44800000,1.15252684,1.07109721
8.44900000,1.15250632,1.07108827
8.45000000,1.15248571,1.07107932
8.45100000,1.15246519,1.07107038
8.45200000,1.15244468,1.07106144
8.45300000,1.15242416,1.07105242
8.45400000,1.15240364,1.07104348
8.45500000,1.15238313,1.07103462
8.45600000,1.15236261,1.07102568
8.45700000,1.15234210,1.07101674
8.45800000,1.15232158,1.07100771
8.45900000,1.15230116,1.07099885
8.46000000,1.15228065,1.07098991
8.46100000,1.15226014,1.07098097
8.46200000,1.15223972,1.07097203
8.46300000,1.15221912,1.07096309
8.46400000,1.15219870,1.07095423
8.46500000,1.15217829,1.07094521
8.46600000,1.15215778,1.07093635
8.46700000,1.15213737,1.07092742
8.46800000,1.15211695,1.07091856
8.46900000,1.15209654,1.07090962
8.47000000,1.15207613,1.07090068
8.47100000,1.15205572,1.07089182
8.47200000,1.15203531,1.07088288
8.47300000,1.15201481,1.07087394
8.47400000,1.15199449,1.07086509
8.47500000,1.15197399,1.07085615
8.47600000,1.15195368,1.07084729
8.47700000,1.15193327,1.07083835
8.47800000,1.15191286,1.07082949
8.47900000,1.15189246,1.07082056
8.48000000,1.15187206,1.07081170
8.48100000,1.15185165,1.07080284
8.48200000,1.15183125,1.07079391
8.48300000,1.15181094,1.07078505
8.48400000,1.15179054,1.07077611
8.48500000,1.15177023,1.07076734
8.48600000,1.15174992,1.07075848
8.48700000,1.15172953,1.07074954
8.48800000,1.15170922,1.07074069
8.48900000,1.15168892,1.07073183
8.49000000,1.15166861,1.07072298
8.49100000,1.15164821,1.07071412
8.49200000,1.15162791,1.07070519
8.49300000,1.15160761,1.07069633
