# h/a,X_tt,Y_tt
4.73900000,1.30578007,1.13574140
4.74000000,1.30570237,1.13571386
4.74100000,1.30562492,1.13568660
4.74200000,1.30554724,1.13565907
4.74300000,1.30547065,1.13563253
4.74400000,1.30539322,1.13560500
4.74500000,1.30531641,1.13557829
4.74600000,1.30523900,1.13555094
4.74700000,1.30516220,1.13552405
4.74800000,1.30508505,1.13549689
4.74900000,1.30500815,1.13546991
4.75000000,1.30493090,1.13544257
4.75100000,1.30485426,1.13541559
4.75200000,1.30477727,1.13538852
4.75300000,1.30470089,1.13536191
4.75400000,1.30462451,1.13533539
4.75500000,1.30454754,1.13530806
4.75600000,1.30447131,1.13528154
4.75700000,1.30439436,1.13525430
4.75800000,1.30431826,1.13522769
4.75900000,1.30424216,1.13520109
4.76000000,1.30416584,1.13517421
4.76100000,1.30408953,1.13514752
4.76200000,1.30401370,1.13512110
4.76300000,1.30393752,1.13509432
4.76400000,1.30386231,1.13506826
4.76500000,1.30378663,1.13504184
4.76600000,1.30371155,1.13501579
4.76700000,1.30363613,1.13498956
4.76800000,1.30356131,1.13496360
4.76900000,1.30348638,1.13493764
4.77000000,1.30341122,1.13491141
4.77100000,1.30333678,1.13488554
4.77200000,1.30326235,1.13485995
4.77300000,1.30318877,1.13483471
4.77400000,1.30311484,1.13480930
4.77500000,1.30304103,1.13478389
4.77600000,1.30296831,1.13475912
4.77700000,1.30289487,1.13473380
4.77800000,1.30282252,1.13470921
4.77900000,1.30275113,1.13468516
4.78000000,1.30267916,1.13466066
4.78100000,1.30260838,1.13463715
4.78200000,1.30253832,1.13461392
4.78300000,1.30246946,1.13459132
4.78400000,1.30240109,1.13456909
4.78500000,1.30233439,1.13454784
4.78600000,1.30226961,1.13452769
4.78700000,1.30220566,1.13450798
4.78800000,1.30214601,1.13449081
4.78900000,1.30208969,1.13447554
4.79000000,1.30204052,1.13446460
4.79100000,1.30200815,1.13446370
4.79200000,1.30252164,1.13478751
4.79300000,1.30241062,1.13473977
4.79400000,1.30230021,1.13469239
4.79500000,1.30219006,1.13464502
4.79600000,1.30208005,1.13459765
4.79700000,1.30197005,1.13455028
4.79800000,1.30186043,1.13450328
4.79900000,1.30175131,1.13445638
4.80000000,1.30164244,1.13440966
4.80100000,1.30153347,1.13436285
4.80200000,1.30142595,1.13431713
4.80300000,1.30131809,1.13427106
4.80400000,1.30121048,1.13422525
4.80500000,1.30110360,1.13417964
4.80600000,1.30099663,1.13413411
4.80700000,1.30088967,1.13408832
4.80800000,1.30078296,1.13404280
4.80900000,1.30067770,1.13399847
4.81000000,1.30057186,1.13395350
4.81100000,1.30046663,1.13390899
4.81200000,1.30036166,1.13386439
4.81300000,1.30025599,1.13381925
4.81400000,1.30015224,1.13377565
4.81500000,1.30004851,1.13373223
4.81600000,1.29994455,1.13368819
4.81700000,1.29984097,1.13364451
4.81800000,1.29973764,1.13360093
4.81900000,1.29963444,1.13355734
4.82000000,1.29953186,1.13351440
4.82100000,1.29942929,1.13347118
4.82200000,1.29932756,1.13342869
4.82300000,1.29922562,1.13338602
4.82400000,1.29912369,1.13334291
4.82500000,1.29902249,1.13330070
4.82600000,1.29892202,1.13325894
4.82700000,1.29882096,1.13321647
4.82800000,1.29872017,1.13317445
4.82900000,1.29862021,1.13313279
4.83000000,1.29852015,1.13309105
4.83100000,1.29842070,1.13304976
4.83200000,1.29832091,1.13300784
4.83300000,1.29822209,1.13296701
4.83400000,1.29812363,1.13292627
4.83500000,1.29802471,1.13288508
4.83600000,1.29792581,1.13284372
4.83700000,1.29782834,1.13280353
4.83800000,1.29773054,1.13276298
4.83900000,1.29763286,1.13272261
4.84000000,1.29753497,1.13268162
4.84100000,1.29743744,1.13264135
4.84200000,1.29734111,1.13260172
4.84300000,1.29724492,1.13256217
4.84400000,1.29714826,1.13252218
4.84500000,1.29705245,1.13248274
4.84600000,1.29695606,1.13244302
4.84700000,1.29686027,1.13240331
4.84800000,1.29676521,1.13236432
4.84900000,1.29666992,1.13232516
4.85000000,1.29657512,1.13228626
4.85100000,1.29647963,1.13224665
4.85200000,1.29638545,1.13220813
4.85300000,1.29629105,1.13216933
4.85400000,1.29619677,1.13213063
4.85500000,1.29610334,1.13209247
4.85600000,1.29600957,1.13205422
4.85700000,1.29591664,1.13201607
4.85800000,1.29582336,1.13197791
4.85900000,1.29573010,1.13193986
4.86000000,1.29563709,1.13190162
4.86100000,1.29554480,1.13186401
4.86200000,1.29545252,1.13182623
4.86300000,1.29536037,1.13178845
4.86400000,1.29526836,1.13175104
4.86500000,1.29517671,1.13171389
4.86600000,1.29508484,1.13167621
4.86700000,1.29499392,1.13163934
4.86800000,1.29490278,1.13160211
4.86900000,1.29481142,1.13156471
4.87000000,1.29472042,1.13152748
4.87100000,1.29463073,1.13149161
4.87200000,1.29453964,1.13145403
4.87300000,1.29444986,1.13141763
4.87400000,1.29435998,1.13138113
4.87500000,1.29426998,1.13134446
4.87600000,1.29418059,1.13130833
4.87700000,1.29409098,1.13127185
4.87800000,1.29400220,1.13123590
4.87900000,1.29391296,1.13119996
4.88000000,1.29382398,1.13116348
4.88100000,1.29373547,1.13112781
4.88200000,1.29364662,1.13109160
4.88300000,1.29355896,1.13105630
4.88400000,1.29347084,1.13102055
4.88500000,1.29338227,1.13098462
4.88600000,1.29329464,1.13094896
4.88700000,1.29320703,1.13091357
4.88800000,1.29311966,1.13087819
4.88900000,1.29303208,1.13084263
4.89000000,1.29294509,1.13080743
4.89100000,1.29285822,1.13077223
4.89200000,1.29277149,1.13073722
4.89300000,1.29268419,1.13070167
4.89400000,1.29259830,1.13066701
4.89500000,1.29251207,1.13063218
4.89600000,1.29242574,1.13059718
4.89700000,1.29233989,1.13056262
4.89800000,1.29225416,1.13052798
4.89900000,1.29216868,1.13049360
4.90000000,1.29208322,1.13045914
4.90100000,1.29199764,1.13042433
4.90200000,1.29191220,1.13038969
4.90300000,1.29182712,1.13035524
4.90400000,1.29174240,1.13032115
4.90500000,1.29165792,1.13028705
4.90600000,1.29157264,1.13025234
4.90700000,1.29148807,1.13021816
4.90800000,1.29140434,1.13018462
4.90900000,1.29131991,1.13015035
4.91000000,1.29123619,1.13011663
4.91100000,1.29115202,1.13008255
4.91200000,1.29106762,1.13004803
4.91300000,1.29098429,1.13001449
4.91400000,1.29090132,1.12998114
4.91500000,1.29081766,1.12994734
4.91600000,1.29073448,1.12991363
4.91700000,1.29065107,1.12987974
4.91800000,1.29056791,1.12984604
4.91900000,1.29048499,1.12981242
4.92000000,1.29040267,1.12977953
4.92100000,1.29032036,1.12974619
4.92200000,1.29023748,1.12971249
4.92300000,1.29015507,1.12967924
4.92400000,1.29007267,1.12964564
4.92500000,1.28999017,1.12961212
4.92600000,1.28990920,1.12957978
4.92700000,1.28982695,1.12954627
4.92800000,1.28974495,1.12951294
4.92900000,1.28966307,1.12947962
4.93000000,1.28958190,1.12944692
4.93100000,1.28950063,1.12941405
4.93200000,1.28941879,1.12938055
4.93300000,1.28933812,1.12934804
4.93400000,1.28925711,1.12931526
4.93500000,1.28917588,1.12928204
4.93600000,1.28909489,1.12924908
4.93700000,1.28901427,1.12921667
4.93800000,1.28893376,1.12918381
4.93900000,1.28885316,1.12915104
4.94000000,1.28877256,1.12911836
4.94100000,1.28869244,1.12908569
4.94200000,1.28861221,1.12905292
4.94300000,1.28853246,1.12902070
4.94400000,1.28845214,1.12898794
4.94500000,1.28837206,1.12895518
4.94600000,1.28829234,1.12892270
4.94700000,1.28821286,1.12889048
4.94800000,1.28813327,1.12885809
4.94900000,1.28805347,1.12882534
4.95000000,1.28797378,1.12879286
4.95100000,1.28789435,1.12876029
4.95200000,1.28781538,1.12872817
4.95300000,1.28773666,1.12869623
4.95400000,1.28765690,1.12866314
4.95500000,1.28757809,1.12863120
4.95600000,1.28749986,1.12859936
4.95700000,1.28742083,1.12856698
4.95800000,1.28734227,1.12853479
4.95900000,1.28726396,1.12850268
4.96000000,1.28718484,1.12847013
4.96100000,1.28710643,1.12843785
4.96200000,1.28702838,1.12840602
4.96300000,1.28695010,1.12837392
4.96400000,1.28687183,1.12834165
4.96500000,1.28679369,1.12830955
4.96600000,1.28671580,1.12827773
4.96700000,1.28663756,1.12824519
4.96800000,1.28655980,1.12821310
4.96900000,1.28648239,1.12818137
4.97000000,1.28640476,1.12814965
4.97100000,1.28632703,1.12811747
4.97200000,1.28624965,1.12808566
4.97300000,1.28617193,1.12805349
4.97400000,1.28609446,1.12802133
4.97500000,1.28601711,1.12798952
4.97600000,1.28593931,1.12795682
4.97700000,1.28586290,1.12792573
4.97800000,1.28578547,1.12789339
4.97900000,1.28570874,1.12786186
4.98000000,1.28563120,1.12782934
4.98100000,1.28555484,1.12779799
4.98200000,1.28547767,1.12776575
4.98300000,1.28540121,1.12773423
4.98400000,1.28532429,1.12770208
4.98500000,1.28524796,1.12767056
4.98600000,1.28517118,1.12763850
4.98700000,1.28509498,1.12760689
4.98800000,1.28501833,1.12757484
4.98900000,1.28494250,1.12754342
4.99000000,1.28486552,1.12751101
4.99100000,1.28478983,1.12747959
4.99200000,1.28471380,1.12744808
4.99300000,1.28463754,1.12741612
4.99400000,1.28456129,1.12738399
4.99500000,1.28448552,1.12735231
4.99600000,1.28440917,1.12732018
4.99700000,1.28433365,1.12728868
4.99800000,1.28425848,1.12725736
4.99900000,1.28418193,1.12722497
5.00000000,1.28410643,1.12719348
5.00100000,1.28403094,1.12716181
5.00200000,1.28395558,1.12713005
5.00300000,1.28387953,1.12709775
5.00400000,1.28380407,1.12706600
5.00500000,1.28372931,1.12703469
5.00600000,1.28365363,1.12700276
5.00700000,1.28357866,1.12697146
5.00800000,1.28350358,1.12693971
5.00900000,1.28342770,1.12690716
5.01000000,1.28335298,1.12687604
5.01100000,1.28327770,1.12684394
5.01200000,1.28320323,1.12681246
5.01300000,1.28312738,1.12678001
5.01400000,1.28305317,1.12674872
5.01500000,1.28297826,1.12671707
5.01600000,1.28290337,1.12668516
5.01700000,1.28282825,1.12665307
5.01800000,1.28275395,1.12662161
5.01900000,1.28267897,1.12658970
5.02000000,1.28260480,1.12655806
5.02100000,1.28252995,1.12652625
5.02200000,1.28245580,1.12649470
5.02300000,1.28238120,1.12646271
5.02400000,1.28230661,1.12643090
5.02500000,1.28223214,1.12639901
5.02600000,1.28215779,1.12636711
5.02700000,1.28208380,1.12633575
5.02800000,1.28200959,1.12630368
5.02900000,1.28193561,1.12627215
5.03000000,1.28186165,1.12624044
5.03100000,1.28178677,1.12620811
5.03200000,1.28171282,1.12617623
5.03300000,1.28163911,1.12614470
5.03400000,1.28156507,1.12611282
5.03500000,1.28149149,1.12608112
5.03600000,1.28141758,1.12604925
5.03700000,1.28134367,1.12601746
5.03800000,1.28126977,1.12598550
5.03900000,1.28119646,1.12595398
5.04000000,1.28112212,1.12592158
5.04100000,1.28104883,1.12589007
5.04200000,1.28097519,1.12585785
5.04300000,1.28090191,1.12582652
5.04400000,1.28082784,1.12579421
5.04500000,1.28075504,1.12576279
5.04600000,1.28068109,1.12573040
5.04700000,1.28060819,1.12569890
5.04800000,1.28053461,1.12566696
5.04900000,1.28046092,1.12563475
5.05000000,1.28038759,1.12560290
5.05100000,1.28031495,1.12557140
5.05200000,1.28024141,1.12553902
5.05300000,1.28016833,1.12550744
5.05400000,1.28009549,1.12547551
5.05500000,1.28002254,1.12544367
5.05600000,1.27994972,1.12541183
5.05700000,1.27987598,1.12537928
5.05800000,1.27980363,1.12534797
5.05900000,1.27973072,1.12531596
5.06000000,1.27965735,1.12528350
5.06100000,1.27958468,1.12525176
5.06200000,1.27951237,1.12522011
5.06300000,1.27943960,1.12518819
5.06400000,1.27936696,1.12515628
5.06500000,1.27929387,1.12512392
5.06600000,1.27922124,1.12509183
5.06700000,1.27914920,1.12506037
5.06800000,1.27907636,1.12502810
5.06900000,1.27900387,1.12499611
5.07000000,1.27893128,1.12496420
5.07100000,1.27885881,1.12493204
5.07200000,1.27878715,1.12490049
5.07300000,1.27871400,1.12486788
5.07400000,1.27864236,1.12483643
5.07500000,1.27857027,1.12480462
5.07600000,1.27849761,1.12477202
5.07700000,1.27842542,1.12474022
5.07800000,1.27835323,1.12470815
5.07900000,1.27828152,1.12467635
5.08000000,1.27820924,1.12464420
5.08100000,1.27813731,1.12461214
5.08200000,1.27806527,1.12458017
5.08300000,1.27799313,1.12454793
5.08400000,1.27792202,1.12451650
5.08500000,1.27785001,1.12448426
5.08600000,1.27777801,1.12445186
5.08700000,1.27770613,1.12441998
5.08800000,1.27763494,1.12438820
5.08900000,1.27756262,1.12435580
5.09000000,1.27749088,1.12432357
5.09100000,1.27741972,1.12429198
5.09200000,1.27734776,1.12425967
5.09300000,1.27727661,1.12422789
5.09400000,1.27720525,1.12419577
5.09500000,1.27713377,1.12416364
5.09600000,1.27706254,1.12413161
5.09700000,1.27699085,1.12409949
5.09800000,1.27692009,1.12406790
5.09900000,1.27684899,1.12403587
5.10000000,1.27677687,1.12400305
5.10100000,1.27670590,1.12397129
5.10200000,1.27663529,1.12393953
5.10300000,1.27656457,1.12390795
5.10400000,1.27649294,1.12387531
5.10500000,1.27642189,1.12384329
5.10600000,1.27635176,1.12381181
5.10700000,1.27628027,1.12377944
5.10800000,1.27620970,1.12374769
5.10900000,1.27613868,1.12371542
5.11000000,1.27606858,1.12368376
5.11100000,1.27599781,1.12365184
5.11200000,1.27592704,1.12361957
5.11300000,1.27585640,1.12358766
5.11400000,1.27578565,1.12355557
5.11500000,1.27571525,1.12352366
5.11600000,1.27564463,1.12349157
5.11700000,1.27557424,1.12345958
5.11800000,1.27550432,1.12342802
5.11900000,1.27543395,1.12339603
5.12000000,1.27536336,1.12336369
5.12100000,1.27529301,1.12333179
5.12200000,1.27522335,1.12330007
5.12300000,1.27515278,1.12326790
5.12400000,1.27508291,1.12323601
5.12500000,1.27501338,1.12320456
5.12600000,1.27494307,1.12317231
5.12700000,1.27487345,1.12314078
5.12800000,1.27480360,1.12310889
5.12900000,1.27473377,1.12307692
5.13000000,1.27466417,1.12304521
5.13100000,1.27459481,1.12301359
5.13200000,1.27452522,1.12298180
5.13300000,1.27445576,1.12295010
5.13400000,1.27438619,1.12291840
5.13500000,1.27431651,1.12288635
5.13600000,1.27424742,1.12285492
5.13700000,1.27417832,1.12282322
5.13800000,1.27410913,1.12279162
5.13900000,1.27403948,1.12275949
5.14000000,1.27397064,1.12272798
5.14100000,1.27390147,1.12269629
5.14200000,1.27383242,1.12266469
5.14300000,1.27376360,1.12263310
5.14400000,1.27369479,1.12260150
5.14500000,1.27362599,1.12257000
5.14600000,1.27355673,1.12253797
5.14700000,1.27348840,1.12250674
5.14800000,1.27342053,1.12247577
5.14900000,1.27335119,1.12244365
5.15000000,1.27328299,1.12241251
5.15100000,1.27321446,1.12238076
5.15200000,1.27314651,1.12234971
5.15300000,1.27307799,1.12231822
5.15400000,1.27300994,1.12228700
5.15500000,1.27294155,1.12225533
5.15600000,1.27287351,1.12222394
5.15700000,1.27280571,1.12219290
5.15800000,1.27273791,1.12216169
5.15900000,1.27267001,1.12213047
5.16000000,1.27260257,1.12209944
5.16100000,1.27253525,1.12206858
5.16200000,1.27246714,1.12203702
5.16300000,1.27239995,1.12200608
5.16400000,1.27233208,1.12197479
5.16500000,1.27226456,1.12194359
5.16600000,1.27219750,1.12191274
5.16700000,1.27213000,1.12188163
5.16800000,1.27206296,1.12185061
5.16900000,1.27199581,1.12181959
5.17000000,1.27192889,1.12178857
5.17100000,1.27186255,1.12175835
5.17200000,1.27179542,1.12172742
5.17300000,1.27172921,1.12169694
5.17400000,1.27166164,1.12166540
5.17500000,1.27159578,1.12163537
5.17600000,1.27152880,1.12160418
5.17700000,1.27146216,1.12157326
5.17800000,1.27139666,1.12154359
5.17900000,1.27133049,1.12151294
5.18000000,1.27126387,1.12148203
5.18100000,1.27119783,1.12145138
5.18200000,1.27113213,1.12142118
5.18300000,1.27106610,1.12139071
5.18400000,1.27100030,1.12136025
5.18500000,1.27093497,1.12133005
5.18600000,1.27086918,1.12129994
5.18700000,1.27080364,1.12126949
5.18800000,1.27073821,1.12123929
5.18900000,1.27067346,1.12120946
5.19000000,1.27060816,1.12117936
5.19100000,1.27054287,1.12114917
5.19200000,1.27047792,1.12111925
5.19300000,1.27041343,1.12108959
5.19400000,1.27034895,1.12106003
5.19500000,1.27028424,1.12103011
5.19600000,1.27021989,1.12100046
5.19700000,1.27015486,1.12097037
5.19800000,1.27009085,1.12094081
5.19900000,1.27002629,1.12091117
5.20000000,1.26996230,1.12088161
5.20100000,1.26989820,1.12085206
5.20200000,1.26983479,1.12082304
5.20300000,1.26977026,1.12079313
5.20400000,1.26970697,1.12076411
5.20500000,1.26964369,1.12073509
5.20600000,1.26958008,1.12070572
5.20700000,1.26951659,1.12067644
5.20800000,1.26945310,1.12064725
5.20900000,1.26939041,1.12061868
5.21000000,1.26932762,1.12058958
5.21100000,1.26926460,1.12056066
5.21200000,1.26920148,1.12053157
5.21300000,1.26913905,1.12050282
5.21400000,1.26907695,1.12047470
5.21500000,1.26901430,1.12044587
5.21600000,1.26895234,1.12041722
5.21700000,1.26889004,1.12038875
5.21800000,1.26882786,1.12036019
5.21900000,1.26876670,1.12033234
5.22000000,1.26870499,1.12030423
5.22100000,1.26864294,1.12027559
5.22200000,1.26858180,1.12024774
5.22300000,1.26852044,1.12021963
5.22400000,1.26845920,1.12019178
5.22500000,1.26839774,1.12016332
5.22600000,1.26833719,1.12013592
5.22700000,1.26827608,1.12010799
5.22800000,1.26821577,1.12008051
5.22900000,1.26815524,1.12005276
5.23000000,1.26809471,1.12002527
5.23100000,1.26803509,1.11999841
5.23200000,1.26797435,1.11997048
5.23300000,1.26791474,1.11994344
5.23400000,1.26785491,1.11991623
5.23500000,1.26779577,1.11988954
5.23600000,1.26773641,1.11986260
5.23700000,1.26767716,1.11983583
5.23800000,1.26761781,1.11980888
5.23900000,1.26755891,1.11978229
5.24000000,1.26749991,1.11975552
5.24100000,1.26744091,1.11972876
5.24200000,1.26738271,1.11970235
5.24300000,1.26732428,1.11967602
5.24400000,1.26726665,1.11965041
5.24500000,1.26720847,1.11962417
5.24600000,1.26715006,1.11959750
5.24700000,1.26709267,1.11957189
5.24800000,1.26703518,1.11954601
5.24900000,1.26697758,1.11952005
5.25000000,1.26692054,1.11949453
5.25100000,1.26686340,1.11946901
5.25200000,1.26680626,1.11944331
5.25300000,1.26675015,1.11941841
5.25400000,1.26669314,1.11939289
5.25500000,1.26663669,1.11936755
5.25600000,1.26658104,1.11934292
5.25700000,1.26652517,1.11931802
5.25800000,1.26646986,1.11929383
5.25900000,1.26641344,1.11926831
5.26000000,1.26635837,1.11924412
5.26100000,1.26630320,1.11921949
5.26200000,1.26624780,1.11919495
5.26300000,1.26619331,1.11917103
5.26400000,1.26613826,1.11914649
5.26500000,1.26608378,1.11912266
5.26600000,1.26602986,1.11909891
5.26700000,1.26597562,1.11907499
5.26800000,1.26592137,1.11905107
5.26900000,1.26586759,1.11902742
5.27000000,1.26581481,1.11900447
5.27100000,1.26576092,1.11898082
5.27200000,1.26570827,1.11895805
5.27300000,1.26565484,1.11893466
5.27400000,1.26560220,1.11891163
5.27500000,1.26555013,1.11888938
5.27600000,1.26549761,1.11886644
5.27700000,1.26544543,1.11884376
5.27800000,1.26539404,1.11882170
5.27900000,1.26534188,1.11879911
5.28000000,1.26529039,1.11877696
5.28100000,1.26523935,1.11875516
5.28200000,1.26518843,1.11873319
5.28300000,1.26513796,1.11871175
5.28400000,1.26508728,1.11869022
5.28500000,1.26503693,1.11866851
5.28600000,1.26498659,1.11864707
5.28700000,1.26493692,1.11862616
5.28800000,1.26488738,1.11860516
5.28900000,1.26483772,1.11858398
5.29000000,1.26478841,1.11856307
5.29100000,1.26473943,1.11854269
5.29200000,1.26469102,1.11852239
5.29300000,1.26464206,1.11850175
5.29400000,1.26459444,1.11848207
5.29500000,1.26454616,1.11846196
5.29600000,1.26449877,1.11844228
5.29700000,1.26445094,1.11842252
5.29800000,1.26440334,1.11840267
5.29900000,1.26435687,1.11838352
5.30000000,1.26430961,1.11836402
5.30100000,1.26426303,1.11834496
5.30200000,1.26421679,1.11832599
5.30300000,1.26417067,1.11830711
5.30400000,1.26412466,1.11828849
5.30500000,1.26407910,1.11826997
5.30600000,1.26403445,1.11825232
5.30700000,1.26398923,1.11823405
5.30800000,1.26394492,1.11821649
5.30900000,1.26389982,1.11819805
5.31000000,1.26385619,1.11818084
5.31100000,1.26381189,1.11816337
5.31200000,1.26376882,1.11814660
5.31300000,1.26372441,1.11812852
5.31400000,1.26368157,1.11811201
5.31500000,1.26363930,1.11809569
5.31600000,1.26359658,1.11807901
5.31700000,1.26355420,1.11806259
5.31800000,1.26351205,1.11804618
5.31900000,1.26347035,1.11803020
5.32000000,1.26342843,1.11801405
5.32100000,1.26338763,1.11799878
5.32200000,1.26334717,1.11798351
5.32300000,1.26330615,1.11796789
5.32400000,1.26326592,1.11795288
5.32500000,1.26322569,1.11793770
5.32600000,1.26318636,1.11792330
5.32700000,1.26314692,1.11790891
5.32800000,1.26310737,1.11789417
5.32900000,1.26306917,1.11788048
5.33000000,1.26303052,1.11786635
5.33100000,1.26299210,1.11785240
5.33200000,1.26295447,1.11783906
5.33300000,1.26291684,1.11782573
5.33400000,1.26287943,1.11781248
5.33500000,1.26284225,1.11779914
5.33600000,1.26280574,1.11778677
5.33700000,1.26276924,1.11777396
5.33800000,1.26273352,1.11776194
5.33900000,1.26269814,1.11774983
5.34000000,1.26266276,1.11773808
5.34100000,1.26262728,1.11772597
5.34200000,1.26259291,1.11771474
5.34300000,1.26255877,1.11770360
5.34400000,1.26252440,1.11769211
5.34500000,1.26249038,1.11768132
5.34600000,1.26245692,1.11767053
5.34700000,1.26242435,1.11766044
5.34800000,1.26239178,1.11765036
5.34900000,1.26235933,1.11764018
5.35000000,1.26232733,1.11763062
5.35100000,1.26229578,1.11762115
5.35200000,1.26226467,1.11761194
5.35300000,1.26223379,1.11760290
5.35400000,1.26220314,1.11759422
5.35500000,1.26217305,1.11758554
5.35600000,1.26214284,1.11757703
5.35700000,1.26211320,1.11756870
5.35800000,1.26208401,1.11756081
5.35900000,1.26205526,1.11755318
5.36000000,1.26202697,1.11754590
5.36100000,1.26199890,1.11753862
5.36200000,1.26197083,1.11753134
5.36300000,1.26194399,1.11752503
5.36400000,1.26191715,1.11751871
5.36500000,1.26189020,1.11751222
5.36600000,1.26186381,1.11750591
5.36700000,1.26183877,1.11750100
5.36800000,1.26181305,1.11749512
5.36900000,1.26178812,1.11749012
5.37000000,1.26176319,1.11748477
5.37100000,1.26173916,1.11748030
5.37200000,1.26171534,1.11747592
5.37300000,1.26169176,1.11747171
5.37400000,1.26166884,1.11746785
5.37500000,1.26164615,1.11746399
5.37600000,1.26162369,1.11746049
5.37700000,1.26160133,1.11745689
5.37800000,1.26158032,1.11745443
5.37900000,1.26155931,1.11745189
5.38000000,1.26153853,1.11744926
5.38100000,1.26151863,1.11744751
5.38200000,1.26149863,1.11744540
5.38300000,1.26147930,1.11744409
5.38400000,1.26145974,1.11744225
5.38500000,1.26144142,1.11744155
5.38600000,1.26142309,1.11744067
5.38700000,1.26140555,1.11744032
5.38800000,1.26138857,1.11744032
5.38900000,1.26137203,1.11744076
5.39000000,1.26135550,1.11744102
5.39100000,1.26133885,1.11744102
5.39200000,1.26132377,1.11744242
5.39300000,1.26130925,1.11744426
5.39400000,1.26129450,1.11744584
5.39500000,1.26128031,1.11744751
5.39600000,1.26126658,1.11744970
5.39700000,1.26125284,1.11745189
5.39800000,1.26124021,1.11745470
5.39900000,1.26122737,1.11745742
5.40000000,1.26036732,1.11697010
5.40100000,1.26025868,1.11691728
5.40200000,1.26016723,1.11687462
5.40300000,1.26008372,1.11683634
5.40400000,1.26000612,1.11680166
5.40500000,1.25993121,1.11676838
5.40600000,1.25985954,1.11673711
5.40700000,1.25978932,1.11670664
5.40800000,1.25972135,1.11667748
5.40900000,1.25965427,1.11664902
5.41000000,1.25958809,1.11662092
5.41100000,1.25952325,1.11659360
5.41200000,1.25945954,1.11656699
5.41300000,1.25939594,1.11654064
5.41400000,1.25933379,1.11651499
5.41500000,1.25927143,1.11648925
5.41600000,1.25920964,1.11646387
5.41700000,1.25914862,1.11643910
5.41800000,1.25908773,1.11641416
5.41900000,1.25902695,1.11638939
5.42000000,1.25896674,1.11636488
5.42100000,1.25890731,1.11634108
5.42200000,1.25884810,1.11631737
5.42300000,1.25878868,1.11629348
5.42400000,1.25872960,1.11626976
5.42500000,1.25867031,1.11624588
5.42600000,1.25861246,1.11622304
5.42700000,1.25855406,1.11619995
5.42800000,1.25849579,1.11617667
5.42900000,1.25843784,1.11615393
5.43000000,1.25838047,1.11613136
5.43100000,1.25832242,1.11610818
5.43200000,1.25826506,1.11608579
5.43300000,1.25820814,1.11606383
5.43400000,1.25815045,1.11604092
5.43500000,1.25809365,1.11601879
5.43600000,1.25803697,1.11599684
5.43700000,1.25798029,1.11597489
5.43800000,1.25792395,1.11595311
5.43900000,1.25786718,1.11593107
5.44000000,1.25781018,1.11590869
5.44100000,1.25775386,1.11588700
5.44200000,1.25769788,1.11586549
5.44300000,1.25764256,1.11584460
5.44400000,1.25758592,1.11582283
5.44500000,1.25752995,1.11580132
5.44600000,1.25747388,1.11577973
5.44700000,1.25741814,1.11575848
5.44800000,1.25736219,1.11573689
5.44900000,1.25730679,1.11571600
5.45000000,1.25725107,1.11569485
5.45100000,1.25719658,1.11567448
5.45200000,1.25714075,1.11565315
5.45300000,1.25708482,1.11563165
5.45400000,1.25703023,1.11561138
5.45500000,1.25697453,1.11559023
5.45600000,1.25691995,1.11556995
5.45700000,1.25686515,1.11554933
5.45800000,1.25680980,1.11552827
5.45900000,1.25675490,1.11550800
5.46000000,1.25670033,1.11548755
5.46100000,1.25664489,1.11546658
5.46200000,1.25659044,1.11544631
5.46300000,1.25653611,1.11542631
5.46400000,1.25648168,1.11540604
5.46500000,1.25642714,1.11538594
5.46600000,1.25637282,1.11536576
5.46700000,1.25631807,1.11534541
5.46800000,1.25626399,1.11532541
5.46900000,1.25620980,1.11530549
5.47000000,1.25615550,1.11528540
5.47100000,1.25610177,1.11526601
5.47200000,1.25604792,1.11524610
5.47300000,1.25599353,1.11522619
5.47400000,1.25594014,1.11520680
5.47500000,1.25588609,1.11518697
5.47600000,1.25583216,1.11516715
5.47700000,1.25577856,1.11514777
5.47800000,1.25572474,1.11512803
5.47900000,1.25567171,1.11510891
5.48000000,1.25561845,1.11508996
5.48100000,1.25556465,1.11507014
5.48200000,1.25551174,1.11505128
5.48300000,1.25545883,1.11503251
5.48400000,1.25540549,1.11501330
5.48500000,1.25535248,1.11499427
5.48600000,1.25529948,1.11497516
5.48700000,1.25524703,1.11495665
5.48800000,1.25519448,1.11493806
5.48900000,1.25514126,1.11491868
5.49000000,1.25508905,1.11490035
5.49100000,1.25503684,1.11488202
5.49200000,1.25498420,1.11486343
5.49300000,1.25493244,1.11484519
5.49400000,1.25488025,1.11482686
5.49500000,1.25482817,1.11480853
5.49600000,1.25477654,1.11479038
5.49700000,1.25472513,1.11477275
5.49800000,1.25467372,1.11475504
5.49900000,1.25462210,1.11473689
5.50000000,1.25457137,1.11471961
5.50100000,1.25451998,1.11470155
5.50200000,1.25446926,1.11468419
5.50300000,1.25441909,1.11466718
5.50400000,1.25436893,1.11465025
5.50500000,1.25431910,1.11463341
5.50600000,1.25426916,1.11461666
5.50700000,1.25422001,1.11460035
5.50800000,1.25417052,1.11458360
5.50900000,1.25412193,1.11456755
5.51000000,1.25407311,1.11455141
5.51100000,1.25402518,1.11453580
5.51200000,1.25397837,1.11452106
5.51300000,1.25393155,1.11450614
5.51400000,1.25388584,1.11449184
